CNES,UNIDADE,COD_MUNICIPIO,MUNICIPIO,INE,CATEGORIA,CBO_DESCRICAO,CH
2280310,SMS CF ERNANI DE PAIVA FERREIRA BRAGA AP 53,330455,Rio de Janeiro,0000302929,Assistente Social,ASSISTENTE SOCIAL,30.0
2280310,SMS CF ERNANI DE PAIVA FERREIRA BRAGA AP 53,330455,Rio de Janeiro,0000302929,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2280310,SMS CF ERNANI DE PAIVA FERREIRA BRAGA AP 53,330455,Rio de Janeiro,0000302929,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2280310,SMS CF ERNANI DE PAIVA FERREIRA BRAGA AP 53,330455,Rio de Janeiro,0000302929,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2280310,SMS CF ERNANI DE PAIVA FERREIRA BRAGA AP 53,330455,Rio de Janeiro,0000302929,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
2280310,SMS CF ERNANI DE PAIVA FERREIRA BRAGA AP 53,330455,Rio de Janeiro,0000302929,Medico,MEDICO GINECOLOGISTA E OBSTETRA,40.0
2280310,SMS CF ERNANI DE PAIVA FERREIRA BRAGA AP 53,330455,Rio de Janeiro,0000302929,Outros,SANITARISTA,30.0
2280310,SMS CF ERNANI DE PAIVA FERREIRA BRAGA AP 53,330455,Rio de Janeiro,0000302929,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2280310,SMS CF ERNANI DE PAIVA FERREIRA BRAGA AP 53,330455,Rio de Janeiro,0000302929,Psicologo,PSICOLOGO CLINICO,20.0
2280736,SMS CMS RENATO ROCCO AP 32,330455,Rio de Janeiro,0002265605,Assistente Social,ASSISTENTE SOCIAL,30.0
2280736,SMS CMS RENATO ROCCO AP 32,330455,Rio de Janeiro,0002265605,Assistente Social,ASSISTENTE SOCIAL,30.0
2280736,SMS CMS RENATO ROCCO AP 32,330455,Rio de Janeiro,0002265605,Farmaceutico,FARMACEUTICO,40.0
2280736,SMS CMS RENATO ROCCO AP 32,330455,Rio de Janeiro,0002265605,Farmaceutico,FARMACEUTICO,40.0
2280736,SMS CMS RENATO ROCCO AP 32,330455,Rio de Janeiro,0002265605,Fonoaudiologo,FONOAUDIOLOGO GERAL,24.0
2280736,SMS CMS RENATO ROCCO AP 32,330455,Rio de Janeiro,0002265605,Fonoaudiologo,FONOAUDIOLOGO GERAL,24.0
2280736,SMS CMS RENATO ROCCO AP 32,330455,Rio de Janeiro,0002265605,Medico,MEDICO PEDIATRA,20.0
2280736,SMS CMS RENATO ROCCO AP 32,330455,Rio de Janeiro,0002265605,Medico,MEDICO PEDIATRA,24.0
2280736,SMS CMS RENATO ROCCO AP 32,330455,Rio de Janeiro,0002265605,Nutricionista,NUTRICIONISTA,40.0
2280736,SMS CMS RENATO ROCCO AP 32,330455,Rio de Janeiro,0002265605,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2280744,SMS CMS CARLOS GENTILLE DE MELLO AP 32,330455,Rio de Janeiro,0002265583,Enfermeiro,ENFERMEIRO OBSTETRICO,40.0
2280744,SMS CMS CARLOS GENTILLE DE MELLO AP 32,330455,Rio de Janeiro,0002265583,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,32.0
2280744,SMS CMS CARLOS GENTILLE DE MELLO AP 32,330455,Rio de Janeiro,0002265583,Medico,MEDICO PEDIATRA,10.0
2280744,SMS CMS CARLOS GENTILLE DE MELLO AP 32,330455,Rio de Janeiro,0002265583,Nutricionista,NUTRICIONISTA,40.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0000303062,Assistente Social,ASSISTENTE SOCIAL,30.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0000303062,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0000303062,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0000303062,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0000303062,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0000303062,Medico,MEDICO PEDIATRA,24.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0000303062,Nutricionista,NUTRICIONISTA,30.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0000303062,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0001467646,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0001467646,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0001467646,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,24.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0001467646,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0001467646,Fisioterapeuta,FISIOTERAPEUTA GERAL,40.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0001467646,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2280760,SMS CMS MARIA APARECIDA DE ALMEIDA AP 53,330455,Rio de Janeiro,0001467646,Psicologo,PSICOLOGO CLINICO,20.0
2280787,SMS CMS NILZA ROSA AP 22,330455,Rio de Janeiro,0002263874,Assistente Social,ASSISTENTE SOCIAL,30.0
2280787,SMS CMS NILZA ROSA AP 22,330455,Rio de Janeiro,0002263874,Farmaceutico,FARMACEUTICO,40.0
2280787,SMS CMS NILZA ROSA AP 22,330455,Rio de Janeiro,0002263874,Farmaceutico,FARMACEUTICO,20.0
2280787,SMS CMS NILZA ROSA AP 22,330455,Rio de Janeiro,0002263874,Nutricionista,NUTRICIONISTA,40.0
2280787,SMS CMS NILZA ROSA AP 22,330455,Rio de Janeiro,0002263874,Outros,SANITARISTA,40.0
2280787,SMS CMS NILZA ROSA AP 22,330455,Rio de Janeiro,0002263874,Outros,SANITARISTA,40.0
2280787,SMS CMS NILZA ROSA AP 22,330455,Rio de Janeiro,0002263874,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2280787,SMS CMS NILZA ROSA AP 22,330455,Rio de Janeiro,0002263874,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2280787,SMS CMS NILZA ROSA AP 22,330455,Rio de Janeiro,0002263874,Psicologo,PSICOLOGO CLINICO,40.0
2280795,SMS CMS JOAO BARROS BARRETO AP 21,330455,Rio de Janeiro,0001569279,Assistente Social,ASSISTENTE SOCIAL,30.0
2280795,SMS CMS JOAO BARROS BARRETO AP 21,330455,Rio de Janeiro,0001569279,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,20.0
2280795,SMS CMS JOAO BARROS BARRETO AP 21,330455,Rio de Janeiro,0001569279,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2280795,SMS CMS JOAO BARROS BARRETO AP 21,330455,Rio de Janeiro,0001569279,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
2280795,SMS CMS JOAO BARROS BARRETO AP 21,330455,Rio de Janeiro,0001569279,Medico,MEDICO PSIQUIATRA,24.0
2280795,SMS CMS JOAO BARROS BARRETO AP 21,330455,Rio de Janeiro,0001569279,Medico,MEDICO PEDIATRA,24.0
2280795,SMS CMS JOAO BARROS BARRETO AP 21,330455,Rio de Janeiro,0001569279,Medico,MEDICO PEDIATRA,39.0
2280795,SMS CMS JOAO BARROS BARRETO AP 21,330455,Rio de Janeiro,0001569279,Outros,SANITARISTA,40.0
2280795,SMS CMS JOAO BARROS BARRETO AP 21,330455,Rio de Janeiro,0001569279,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2280795,SMS CMS JOAO BARROS BARRETO AP 21,330455,Rio de Janeiro,0001569279,Psicologo,PSICOLOGO CLINICO,20.0
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,330455,Rio de Janeiro,0001569260,Assistente Social,ASSISTENTE SOCIAL,30.0
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,330455,Rio de Janeiro,0001569260,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,330455,Rio de Janeiro,0001569260,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,330455,Rio de Janeiro,0001569260,Fonoaudiologo,FONOAUDIOLOGO GERAL,28.0
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,330455,Rio de Janeiro,0001569260,Medico,MEDICO HOMEOPATA,24.0
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,330455,Rio de Janeiro,0001569260,Medico,MEDICO INFECTOLOGISTA,20.0
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,330455,Rio de Janeiro,0001569260,Medico,MEDICO PEDIATRA,24.0
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,330455,Rio de Janeiro,0001569260,Nutricionista,NUTRICIONISTA,40.0
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,330455,Rio de Janeiro,0001569260,Outros,SANITARISTA,20.0
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,330455,Rio de Janeiro,0001569260,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,20.0
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,330455,Rio de Janeiro,0001569260,Psicologo,PSICOLOGO CLINICO,30.0
2288370,SMS CMS PINDARO DE CARVALHO RODRIGUES AP 21,330455,Rio de Janeiro,0001569260,Psicologo,PSICOLOGO CLINICO,30.0
2291274,SMS CMS JOSE MESSIAS DO CARMO AP 10,330455,Rio de Janeiro,0002327783,Assistente Social,ASSISTENTE SOCIAL,30.0
2291274,SMS CMS JOSE MESSIAS DO CARMO AP 10,330455,Rio de Janeiro,0002327783,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,36.0
2291274,SMS CMS JOSE MESSIAS DO CARMO AP 10,330455,Rio de Janeiro,0002327783,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,20.0
2291274,SMS CMS JOSE MESSIAS DO CARMO AP 10,330455,Rio de Janeiro,0002327783,Fisioterapeuta,FISIOTERAPEUTA GERAL,20.0
2291274,SMS CMS JOSE MESSIAS DO CARMO AP 10,330455,Rio de Janeiro,0002327783,Outros,SANITARISTA,32.0
2291274,SMS CMS JOSE MESSIAS DO CARMO AP 10,330455,Rio de Janeiro,0002327783,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2291274,SMS CMS JOSE MESSIAS DO CARMO AP 10,330455,Rio de Janeiro,0002327783,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2291274,SMS CMS JOSE MESSIAS DO CARMO AP 10,330455,Rio de Janeiro,0002327783,Psicologo,PSICOLOGO CLINICO,32.0
2291274,SMS CMS JOSE MESSIAS DO CARMO AP 10,330455,Rio de Janeiro,0002327783,Psicologo,PSICOLOGO CLINICO,40.0
2295237,SMS CF JOAO BATISTA CHAGAS AP 53,330455,Rio de Janeiro,0000303291,Assistente Social,ASSISTENTE SOCIAL,30.0
2295237,SMS CF JOAO BATISTA CHAGAS AP 53,330455,Rio de Janeiro,0000303291,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2295237,SMS CF JOAO BATISTA CHAGAS AP 53,330455,Rio de Janeiro,0000303291,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2295237,SMS CF JOAO BATISTA CHAGAS AP 53,330455,Rio de Janeiro,0000303291,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2295237,SMS CF JOAO BATISTA CHAGAS AP 53,330455,Rio de Janeiro,0000303291,Nutricionista,NUTRICIONISTA,30.0
2295237,SMS CF JOAO BATISTA CHAGAS AP 53,330455,Rio de Janeiro,0000303291,Outros,SANITARISTA,40.0
2295237,SMS CF JOAO BATISTA CHAGAS AP 53,330455,Rio de Janeiro,0000303291,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2295237,SMS CF JOAO BATISTA CHAGAS AP 53,330455,Rio de Janeiro,0000303291,Psicologo,PSICOLOGO CLINICO,40.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001465015,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001465015,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001465015,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001465015,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001465015,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001465015,Fonoaudiologo,FONOAUDIOLOGO GERAL,24.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001465015,Nutricionista,NUTRICIONISTA,30.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001465015,Outros,SANITARISTA,30.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001465015,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001467654,Medico,MEDICO PEDIATRA,24.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001467654,Nutricionista,NUTRICIONISTA,32.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001467654,Outros,SANITARISTA,30.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001467654,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001467654,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2295253,SMS CF WALDEMAR BERARDINELLI AP 53,330455,Rio de Janeiro,0001467654,Psicologo,PSICOLOGO CLINICO,40.0
2296535,SMS CMS NAGIB JORGE FARAH AP 31,330455,Rio de Janeiro,0001573349,Assistente Social,ASSISTENTE SOCIAL,25.0
2296535,SMS CMS NAGIB JORGE FARAH AP 31,330455,Rio de Janeiro,0001573349,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
2296535,SMS CMS NAGIB JORGE FARAH AP 31,330455,Rio de Janeiro,0001573349,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,35.0
2296535,SMS CMS NAGIB JORGE FARAH AP 31,330455,Rio de Janeiro,0001573349,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
2296535,SMS CMS NAGIB JORGE FARAH AP 31,330455,Rio de Janeiro,0001573349,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
2296535,SMS CMS NAGIB JORGE FARAH AP 31,330455,Rio de Janeiro,0001573349,Fonoaudiologo,FONOAUDIOLOGO GERAL,25.0
2296535,SMS CMS NAGIB JORGE FARAH AP 31,330455,Rio de Janeiro,0001573349,Nutricionista,NUTRICIONISTA,25.0
2296535,SMS CMS NAGIB JORGE FARAH AP 31,330455,Rio de Janeiro,0001573349,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,35.0
2296535,SMS CMS NAGIB JORGE FARAH AP 31,330455,Rio de Janeiro,0001573349,Psicologo,PSICOLOGO CLINICO,20.0
2296535,SMS CMS NAGIB JORGE FARAH AP 31,330455,Rio de Janeiro,0001573349,Psicologo,PSICOLOGO CLINICO,20.0
2296535,SMS CMS NAGIB JORGE FARAH AP 31,330455,Rio de Janeiro,0001573349,Terapeuta Ocupacional,TERAPEUTA OCUPACIONAL,20.0
2296543,SMS CMS JORGE SALDANHA BANDEIRA DE MELLO AP 40,330455,Rio de Janeiro,0001583670,Assistente Social,ASSISTENTE SOCIAL,30.0
2296543,SMS CMS JORGE SALDANHA BANDEIRA DE MELLO AP 40,330455,Rio de Janeiro,0001583670,Assistente Social,ASSISTENTE SOCIAL,30.0
2296543,SMS CMS JORGE SALDANHA BANDEIRA DE MELLO AP 40,330455,Rio de Janeiro,0001583670,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,36.0
2296543,SMS CMS JORGE SALDANHA BANDEIRA DE MELLO AP 40,330455,Rio de Janeiro,0001583670,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2296543,SMS CMS JORGE SALDANHA BANDEIRA DE MELLO AP 40,330455,Rio de Janeiro,0001583670,Medico,MEDICO PEDIATRA,24.0
2296543,SMS CMS JORGE SALDANHA BANDEIRA DE MELLO AP 40,330455,Rio de Janeiro,0001583670,Nutricionista,NUTRICIONISTA,32.0
2296543,SMS CMS JORGE SALDANHA BANDEIRA DE MELLO AP 40,330455,Rio de Janeiro,0001583670,Nutricionista,NUTRICIONISTA,32.0
2296543,SMS CMS JORGE SALDANHA BANDEIRA DE MELLO AP 40,330455,Rio de Janeiro,0001583670,Outros,SANITARISTA,40.0
2296543,SMS CMS JORGE SALDANHA BANDEIRA DE MELLO AP 40,330455,Rio de Janeiro,0001583670,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2708183,SMS CMS DECIO AMARAL FILHO AP 53,330455,Rio de Janeiro,0000303739,Assistente Social,ASSISTENTE SOCIAL,30.0
2708183,SMS CMS DECIO AMARAL FILHO AP 53,330455,Rio de Janeiro,0000303739,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2708183,SMS CMS DECIO AMARAL FILHO AP 53,330455,Rio de Janeiro,0000303739,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,24.0
2708183,SMS CMS DECIO AMARAL FILHO AP 53,330455,Rio de Janeiro,0000303739,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
2708183,SMS CMS DECIO AMARAL FILHO AP 53,330455,Rio de Janeiro,0000303739,Fonoaudiologo,FONOAUDIOLOGO GERAL,24.0
2708183,SMS CMS DECIO AMARAL FILHO AP 53,330455,Rio de Janeiro,0000303739,Medico,MEDICO PEDIATRA,24.0
2708183,SMS CMS DECIO AMARAL FILHO AP 53,330455,Rio de Janeiro,0000303739,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2708213,SMS CMS HARVEY RIBEIRO DE SOUZA FILHO AP 40,330455,Rio de Janeiro,0000301205,Assistente Social,ASSISTENTE SOCIAL,30.0
2708213,SMS CMS HARVEY RIBEIRO DE SOUZA FILHO AP 40,330455,Rio de Janeiro,0000301205,Assistente Social,ASSISTENTE SOCIAL,28.0
2708213,SMS CMS HARVEY RIBEIRO DE SOUZA FILHO AP 40,330455,Rio de Janeiro,0000301205,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,22.0
2708213,SMS CMS HARVEY RIBEIRO DE SOUZA FILHO AP 40,330455,Rio de Janeiro,0000301205,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2708213,SMS CMS HARVEY RIBEIRO DE SOUZA FILHO AP 40,330455,Rio de Janeiro,0000301205,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,34.0
2708213,SMS CMS HARVEY RIBEIRO DE SOUZA FILHO AP 40,330455,Rio de Janeiro,0000301205,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2708213,SMS CMS HARVEY RIBEIRO DE SOUZA FILHO AP 40,330455,Rio de Janeiro,0000301205,Medico,MEDICO PEDIATRA,24.0
2708213,SMS CMS HARVEY RIBEIRO DE SOUZA FILHO AP 40,330455,Rio de Janeiro,0000301205,Medico,MEDICO PEDIATRA,18.0
2708213,SMS CMS HARVEY RIBEIRO DE SOUZA FILHO AP 40,330455,Rio de Janeiro,0000301205,Medico,MEDICO DERMATOLOGISTA,24.0
2708213,SMS CMS HARVEY RIBEIRO DE SOUZA FILHO AP 40,330455,Rio de Janeiro,0000301205,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0001569287,Assistente Social,ASSISTENTE SOCIAL,30.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0001569287,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,20.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0001569287,Farmaceutico,FARMACEUTICO HOSPITALAR E CLINICO,40.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0001569287,Fisioterapeuta,FISIOTERAPEUTA GERAL,20.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0001569287,Fisioterapeuta,FISIOTERAPEUTA GERAL,20.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0001569287,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0001569287,Medico,MEDICO INFECTOLOGISTA,20.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0001569287,Medico,MEDICO PSIQUIATRA,10.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0001569287,Medico,MEDICO PEDIATRA,24.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0001569287,Medico,MEDICO PSIQUIATRA,40.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0001569287,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,20.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0001569287,Terapeuta Ocupacional,TERAPEUTA OCUPACIONAL,30.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0002400278,Fisioterapeuta,FISIOTERAPEUTA GERAL,24.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0002400278,Fisioterapeuta,FISIOTERAPEUTA GERAL,20.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0002400278,Fonoaudiologo,FONOAUDIOLOGO GERAL,24.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0002400278,Medico,MEDICO PSIQUIATRA,24.0
2708434,SMS CMS MANOEL JOSE FERREIRA AP 21,330455,Rio de Janeiro,0002400278,Psicologo,PSICOLOGO CLINICO,30.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Assistente Social,ASSISTENTE SOCIAL,30.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Farmaceutico,FARMACEUTICO,40.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Farmaceutico,FARMACEUTICO,40.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Farmaceutico,FARMACEUTICO,30.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Fisioterapeuta,FISIOTERAPEUTA GERAL,40.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Fisioterapeuta,FISIOTERAPEUTA GERAL,40.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Fisioterapeuta,FISIOTERAPEUTA GERAL,40.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Nutricionista,NUTRICIONISTA,40.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Nutricionista,NUTRICIONISTA,40.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Profissional de Educacao Fisica,PROFISSIONAL DE EDUCACAO FISICA NA SAUDE,40.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Psicologo,PSICOLOGO CLINICO,40.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Psicologo,PSICOLOGO CLINICO,40.0
3416321,SMS CF ANTONIO GONCALVES DA SILVA AP 51,330455,Rio de Janeiro,0000304042,Psicologo,PSICOLOGO CLINICO,40.0
3416356,SMS CMS BUA BOANERGES BORGES DA FONSECA AP 51,330455,Rio de Janeiro,0000302015,Assistente Social,ASSISTENTE SOCIAL,30.0
3416356,SMS CMS BUA BOANERGES BORGES DA FONSECA AP 51,330455,Rio de Janeiro,0000302015,Farmaceutico,FARMACEUTICO,40.0
3416356,SMS CMS BUA BOANERGES BORGES DA FONSECA AP 51,330455,Rio de Janeiro,0000302015,Farmaceutico,FARMACEUTICO,40.0
3416356,SMS CMS BUA BOANERGES BORGES DA FONSECA AP 51,330455,Rio de Janeiro,0000302015,Fisioterapeuta,FISIOTERAPEUTA GERAL,30.0
3416356,SMS CMS BUA BOANERGES BORGES DA FONSECA AP 51,330455,Rio de Janeiro,0000302015,Medico,MEDICO PEDIATRA,10.0
